# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "3" "-t" "gene" "-g" "ID" "-a" "../Reference_Data/PlasmoDB-41_Pfalciparum3D7.gff" "-o" "vehicle_drug_feature_counts.txt" "-p" "vehicle_rep1.bam" "vehicle_rep2.bam" "drug_rep1.bam" "drug_rep2.bam" 
Geneid	Chr	Start	End	Strand	Length	vehicle_rep1.bam	vehicle_rep2.bam	drug_rep1.bam	drug_rep2.bam
PF3D7_1335200	Pf3D7_13_v3	1422322	1425596	-	3275	1	2	5	8
PF3D7_1140900	Pf3D7_11_v3	1637103	1643392	-	6290	67	63	149	140
PF3D7_0414200	Pf3D7_04_v3	647389	648388	-	1000	80	70	31	44
PF3D7_1327900	Pf3D7_13_v3	1165307	1166558	+	1252	1	0	0	0
PF3D7_0524400	Pf3D7_05_v3	1013453	1014550	-	1098	419	460	509	569
mal_mito_2	Pf_M76611	1945	3471	+	1527	75	126	28	19
PF3D7_0612400	Pf3D7_06_v3	521228	521938	+	711	64	84	43	45
PF3D7_0915900	Pf3D7_09_v3	665978	666478	+	501	129	75	108	113
PF3D7_1351100	Pf3D7_13_v3	2040405	2041555	-	1151	292	303	177	236
PF3D7_1337200	Pf3D7_13_v3	1497877	1501494	+	3618	181	239	113	152
PF3D7_1351200	Pf3D7_13_v3	2043106	2047758	+	4653	118	99	61	91
PF3D7_0316100	Pf3D7_03_v3	648635	649531	+	897	92	67	38	44
PF3D7_1116100	Pf3D7_11_v3	607902	613394	-	5493	244	283	268	318
PF3D7_1231600	Pf3D7_12_v3	1301098	1304604	-	3507	172	203	287	309
PF3D7_0514500	Pf3D7_05_v3	605027	606330	-	1304	12	17	3	6
PF3D7_1328200	Pf3D7_13_v3	1186619	1195201	+	8583	75	41	72	104
PF3D7_1327100	Pf3D7_13_v3	1138558	1141561	-	3004	13	19	0	4
PF3D7_1037100	Pf3D7_10_v3	1469990	1472227	-	2238	174	151	85	142
PF3D7_1018500	Pf3D7_10_v3	735921	736813	-	893	143	122	107	118
PF3D7_1422000	Pf3D7_14_v3	891991	893049	-	1059	83	61	57	66
PF3D7_1468700	Pf3D7_14_v3	2825370	2826918	+	1549	5862	6199	4296	4489
PF3D7_1128500	Pf3D7_11_v3	1107786	1109942	+	2157	93	81	83	84
PF3D7_1224700	Pf3D7_12_v3	1003201	1007586	-	4386	75	56	71	81
PF3D7_1119900	Pf3D7_11_v3	749152	754401	+	5250	161	139	117	149
PF3D7_1303700	Pf3D7_13_v3	180549	184517	+	3969	43	35	48	44
PF3D7_0608200	Pf3D7_06_v3	341874	342821	-	948	48	54	47	43
PF3D7_0726700	Pf3D7_07_v3	1143303	1143815	-	513	113	128	116	155
PF3D7_1144900	Pf3D7_11_v3	1777525	1778928	-	1404	244	285	295	333
PF3D7_1404400	Pf3D7_14_v3	151765	152310	+	546	44	49	83	76
PF3D7_0620300	Pf3D7_06_v3	848405	850864	-	2460	2	4	3	3
PF3D7_1036500	Pf3D7_10_v3	1441901	1443568	+	1668	21	31	110	174
PF3D7_1441400	Pf3D7_14_v3	1690993	1692513	+	1521	424	337	493	539
PF3D7_1105600	Pf3D7_11_v3	241184	243517	-	2334	348	304	596	700
PF3D7_0810700	Pf3D7_08_v3	546163	547365	-	1203	49	65	39	39
PF3D7_1321800	Pf3D7_13_v3	908503	909639	+	1137	340	443	262	221
PF3D7_1015700	Pf3D7_10_v3	629909	632061	-	2153	58	36	44	46
PF3D7_0632500	Pf3D7_06_v3	1353946	1366430	-	12485	4	7	8	4
PF3D7_1136800	Pf3D7_11_v3	1449690	1451450	-	1761	112	142	92	127
PF3D7_1420400	Pf3D7_14_v3	846508	849177	+	2670	561	502	494	543
PF3D7_1407600	Pf3D7_14_v3	271014	277115	-	6102	34	41	52	78
PF3D7_0703100	Pf3D7_07_v3	121414	121956	+	543	14	12	9	6
PF3D7_0631300	Pf3D7_06_v3	1316873	1317721	+	849	0	0	0	0
PF3D7_1431300	Pf3D7_14_v3	1231036	1233841	+	2806	151	178	166	184
PF3D7_1349600	Pf3D7_13_v3	1997023	1998282	+	1260	193	261	167	209
PF3D7_1361800	Pf3D7_13_v3	2473530	2481626	+	8097	926	868	767	840
PF3D7_0906400	Pf3D7_09_v3	312474	314987	-	2514	0	4	6	2
PF3D7_0510200	Pf3D7_05_v3	437495	439738	+	2244	298	310	196	226
PF3D7_1035100	Pf3D7_10_v3	1391445	1393130	+	1686	144	148	174	195
PF3D7_0421700	Pf3D7_04_v3	987842	994360	-	6519	1	1	1	0
PF3D7_0829700	Pf3D7_08_v3	1271278	1272090	+	813	33	31	9	9
PF3D7_1321500	Pf3D7_13_v3	890106	894782	-	4677	379	500	376	441
PF3D7_0216000	Pf3D7_02_v3	658636	664629	+	5994	21	13	27	33
PF3D7_0309700	Pf3D7_03_v3	409102	410928	-	1827	53	29	26	47
PF3D7_1464500	Pf3D7_14_v3	2607292	2617621	+	10330	187	138	214	283
PF3D7_0907900	Pf3D7_09_v3	367865	368789	-	925	467	772	317	353
PF3D7_1355600	Pf3D7_13_v3	2202611	2204481	-	1871	21	25	66	100
PF3D7_1102200	Pf3D7_11_v3	105357	107235	-	1879	0	2	25	29
PF3D7_1237200	Pf3D7_12_v3	1550324	1556071	+	5748	127	96	134	171
PF3D7_0415000	Pf3D7_04_v3	668578	669717	-	1140	98	130	181	177
PF3D7_0106600	Pf3D7_01_v3	279115	280014	+	900	1	7	5	6
PF3D7_0806100	Pf3D7_08_v3	330651	332678	+	2028	65	68	60	87
PF3D7_1246200	Pf3D7_12_v3	1920784	1921914	+	1131	8816	11179	10527	9849
PF3D7_0716700	Pf3D7_07_v3	728109	731126	+	3018	65	55	44	67
PF3D7_1109100	Pf3D7_11_v3	382569	387150	-	4582	2	1	3	2
PF3D7_0405500	Pf3D7_04_v3	301259	302267	-	1009	96	111	54	60
mal_rna_11	Pf_M76611	1916	2023	-	108	0	0	0	0
PF3D7_0832800	Pf3D7_08_v3	1411058	1412141	+	1084	0	0	0	0
PF3D7_1422600	Pf3D7_14_v3	910227	912152	+	1926	129	155	115	147
PF3D7_0914700	Pf3D7_09_v3	630657	632207	+	1551	173	204	130	178
PF3D7_1312900	Pf3D7_13_v3	548586	552841	+	4256	307	289	363	450
PF3D7_1224900	Pf3D7_12_v3	1010832	1011342	-	511	96	134	147	153
PF3D7_1220300	Pf3D7_12_v3	807560	816204	+	8645	55	32	58	73
PF3D7_0314900	Pf3D7_03_v3	608883	610718	+	1836	76	67	24	44
PF3D7_1314000	Pf3D7_13_v3	602983	606600	+	3618	66	46	44	56
PF3D7_0205400	Pf3D7_02_v3	223478	224851	+	1374	129	92	88	113
PF3D7_1010900	Pf3D7_10_v3	426601	428146	+	1546	95	127	108	137
PF3D7_1457200	Pf3D7_14_v3	2343640	2344218	-	579	1126	1123	532	491
PF3D7_0422500	Pf3D7_04_v3	1029329	1037953	+	8625	287	163	134	211
PF3D7_1120800	Pf3D7_11_v3	790011	790262	+	252	54	52	19	29
PF3D7_1336700	Pf3D7_13_v3	1482361	1482837	-	477	157	121	201	219
PF3D7_0937400	Pf3D7_09_v3	1477526	1478736	+	1211	0	0	3	6
PF3D7_0826700	Pf3D7_08_v3	1160164	1161708	-	1545	4606	4816	1787	2003
PF3D7_1219400	Pf3D7_12_v3	776510	779933	-	3424	0	1	3	2
PF3D7_1249400	Pf3D7_12_v3	2016325	2016756	-	432	167	222	158	171
PF3D7_0528100	Pf3D7_05_v3	1157840	1161553	-	3714	623	637	550	676
PF3D7_1411800	Pf3D7_14_v3	477469	478887	-	1419	55	42	71	85
PF3D7_1023100	Pf3D7_10_v3	963497	980560	-	17064	2	6	0	3
PF3D7_0906600	Pf3D7_09_v3	320811	323342	-	2532	308	252	541	742
PF3D7_1212200	Pf3D7_12_v3	540725	542932	-	2208	27	32	26	20
PF3D7_0402100	Pf3D7_04_v3	123588	125464	-	1877	11	9	114	194
PF3D7_1142400	Pf3D7_11_v3	1702089	1703642	-	1554	323	391	195	218
PF3D7_1125500	Pf3D7_11_v3	1001182	1001562	-	381	189	227	179	167
PF3D7_0908700	Pf3D7_09_v3	401495	403394	-	1900	62	81	59	88
PF3D7_1229700	Pf3D7_12_v3	1218181	1218766	+	586	73	55	14	24
PF3D7_0607200	Pf3D7_06_v3	301874	303290	-	1417	144	198	170	183
PF3D7_0627400	Pf3D7_06_v3	1100277	1100858	-	582	84	86	53	67
PF3D7_1449300	Pf3D7_14_v3	2017311	2019560	+	2250	165	220	342	378
PF3D7_0812200	Pf3D7_08_v3	614919	617821	-	2903	54	58	20	31
PF3D7_0623200	Pf3D7_06_v3	946129	947244	+	1116	196	238	81	82
PF3D7_0706300	Pf3D7_07_v3	305563	306032	+	470	24	71	18	22
PF3D7_1235300	Pf3D7_12_v3	1470713	1475701	+	4989	676	619	1129	1308
PF3D7_0832200	Pf3D7_08_v3	1392168	1393491	+	1324	142	46	183	310
PF3D7_0111400	Pf3D7_01_v3	436408	438564	+	2157	71	51	32	58
PF3D7_0804500	Pf3D7_08_v3	250083	268437	+	18355	622	412	328	366
PF3D7_1011600	Pf3D7_10_v3	445164	447125	-	1962	21	27	15	8
PF3D7_1342500	Pf3D7_13_v3	1669694	1670956	-	1263	26	34	14	20
PF3D7_0314100	Pf3D7_03_v3	569308	571051	-	1744	63	107	112	121
PF3D7_1245700	Pf3D7_12_v3	1907045	1907960	+	916	0	0	0	0
PF3D7_1469800	Pf3D7_14_v3	2865024	2866245	-	1222	245	234	108	119
PF3D7_1434900	Pf3D7_14_v3	1411737	1413096	+	1360	5	16	6	3
PF3D7_0718000	Pf3D7_07_v3	776141	795637	-	19497	20	16	8	3
PF3D7_0908200	Pf3D7_09_v3	378035	382996	+	4962	87	105	134	142
PF3D7_0725700	Pf3D7_07_v3	1085848	1086212	+	365	0	0	0	0
PF3D7_1236100	Pf3D7_12_v3	1506932	1508269	-	1338	245	311	375	429
PF3D7_0522100	Pf3D7_05_v3	897465	899756	-	2292	29	36	101	148
PF3D7_0208500	Pf3D7_02_v3	352836	353628	+	793	114	140	91	88
PF3D7_0410700	Pf3D7_04_v3	481177	483891	-	2715	154	169	233	270
PF3D7_1423000	Pf3D7_14_v3	924964	926427	-	1464	180	183	382	425
PF3D7_1221800	Pf3D7_12_v3	869260	871368	+	2109	101	166	194	181
PF3D7_1437400	Pf3D7_14_v3	1517070	1519370	+	2301	170	103	116	170
PF3D7_1363700	Pf3D7_13_v3	2552554	2554926	+	2373	67	76	117	141
PF3D7_0409600	Pf3D7_04_v3	452134	455571	-	3438	397	326	229	292
PF3D7_0618300	Pf3D7_06_v3	768792	769456	+	665	1836	2370	1013	1126
PF3D7_1416800	Pf3D7_14_v3	682778	684802	+	2025	88	101	138	157
PF3D7_0802300	Pf3D7_08_v3	167069	170434	-	3366	175	110	148	190
PF3D7_1231300	Pf3D7_12_v3	1286498	1289356	-	2859	0	4	2	1
PF3D7_0828600	Pf3D7_08_v3	1229899	1232132	-	2234	143	135	54	60
PF3D7_0411700	Pf3D7_04_v3	518685	519101	-	417	0	0	0	0
PF3D7_0601900	Pf3D7_06_v3	78190	78784	+	595	248	107	882	976
PF3D7_1356400	Pf3D7_13_v3	2235089	2238109	+	3021	87	80	86	110
PF3D7_1114700	Pf3D7_11_v3	555514	558668	+	3155	641	585	556	615
PF3D7_0718300	Pf3D7_07_v3	812301	820635	-	8335	1	1	0	1
PF3D7_0316600	Pf3D7_03_v3	669302	670873	-	1572	2803	3349	2571	2488
PF3D7_1129000	Pf3D7_11_v3	1121930	1123377	+	1448	299	437	424	382
PF3D7_1140500	Pf3D7_11_v3	1610100	1615809	+	5710	28	35	42	47
PF3D7_1330100	Pf3D7_13_v3	1274448	1275008	+	561	140	201	170	146
PF3D7_0812600	Pf3D7_08_v3	631584	632229	-	646	114	128	117	128
PF3D7_1478000	Pf3D7_14_v3	3213581	3214617	+	1037	2	0	1	7
PF3D7_0630600	Pf3D7_06_v3	1279820	1283246	+	3427	308	289	203	235
PF3D7_1401300	Pf3D7_14_v3	48912	50415	-	1504	11	21	116	134
PF3D7_1365300	Pf3D7_13_v3	2612422	2614644	-	2223	53	85	70	110
PF3D7_1446200	Pf3D7_14_v3	1893200	1895017	-	1818	2672	2092	797	796
PF3D7_0503200	Pf3D7_05_v3	130453	133392	+	2940	84	62	78	75
PF3D7_0811100	Pf3D7_08_v3	557884	559506	-	1623	51	70	40	48
PF3D7_0115150	Pf3D7_01_v3	589386	589994	-	609	0	0	0	0
PF3D7_0914100	Pf3D7_09_v3	601076	604576	-	3501	117	114	187	182
PF3D7_0832400	Pf3D7_08_v3	1399560	1400583	-	1024	3	3	2	5
PF3D7_0107300	Pf3D7_01_v3	299562	300868	-	1307	33	37	28	33
PF3D7_0100300	Pf3D7_01_v3	42367	46507	-	4141	2	1	0	0
PF3D7_0934500	Pf3D7_09_v3	1350836	1351929	-	1094	494	485	446	543
PF3D7_1247200	Pf3D7_12_v3	1950989	1951513	-	525	48	42	68	73
PF3D7_1223500	Pf3D7_12_v3	946864	960969	-	14106	125	105	115	119
PF3D7_0801200	Pf3D7_08_v3	98890	99051	-	162	0	1	0	1
PF3D7_1125800	Pf3D7_11_v3	1008409	1010853	-	2445	41	70	220	224
PF3D7_API00200	Pf3D7_API_v3	643	714	+	72	0	0	0	0
PF3D7_API05200	Pf3D7_API_v3	26962	27033	+	72	0	0	0	0
PF3D7_API05600	Pf3D7_API_v3	27304	27374	+	71	0	0	0	0
PF3D7_0105300	Pf3D7_01_v3	225110	225779	-	670	213	271	154	183
PF3D7_1415700	Pf3D7_14_v3	634815	636533	-	1719	71	240	103	106
PF3D7_0111300	Pf3D7_01_v3	431539	435042	-	3504	246	238	198	264
PF3D7_0617400	Pf3D7_06_v3	723117	731490	-	8374	0	0	0	0
PF3D7_0101800	Pf3D7_01_v3	87203	88177	-	975	0	1	0	1
PF3D7_0215000	Pf3D7_02_v3	616772	619429	-	2658	166	153	446	616
PF3D7_1457700	Pf3D7_14_v3	2367287	2371723	+	4437	103	55	88	124
PF3D7_API04600	Pf3D7_API_v3	22366	22521	-	156	0	0	0	0
PF3D7_1250300	Pf3D7_12_v3	2064987	2066040	+	1054	352	456	458	410
PF3D7_1365200	Pf3D7_13_v3	2611483	2611638	+	156	139	133	40	50
PF3D7_0514400	Pf3D7_05_v3	603951	604023	-	73	0	1	0	1
PF3D7_1000200	Pf3D7_10_v3	38050	39395	-	1346	0	0	2	0
PF3D7_1207400	Pf3D7_12_v3	345922	347239	+	1318	0	0	4	5
PF3D7_1237100	Pf3D7_12_v3	1540766	1549144	-	8379	178	122	148	220
PF3D7_1041300	Pf3D7_10_v3	1642401	1649948	-	7548	1	4	1	0
PF3D7_0912600	Pf3D7_09_v3	559144	561979	+	2836	4	9	4	5
PF3D7_1312600	Pf3D7_13_v3	529976	531265	+	1290	206	187	417	523
PF3D7_1408000	Pf3D7_14_v3	293471	294832	+	1362	897	784	622	756
PF3D7_0613700	Pf3D7_06_v3	559349	561460	-	2112	266	382	446	416
PF3D7_1250200	Pf3D7_12_v3	2059108	2063227	+	4120	363	349	490	492
PF3D7_0817100	Pf3D7_08_v3	774299	776791	+	2493	28	29	26	41
PF3D7_0823300	Pf3D7_08_v3	1028752	1033514	+	4763	511	385	1050	1418
PF3D7_0804000	Pf3D7_08_v3	237853	241048	+	3196	364	413	369	353
PF3D7_0211400	Pf3D7_02_v3	459072	461518	-	2447	19	29	18	20
PF3D7_0626400	Pf3D7_06_v3	1065147	1068626	+	3480	61	65	59	80
PF3D7_1239000	Pf3D7_12_v3	1621237	1623705	-	2469	287	368	625	680
PF3D7_1370000	Pf3D7_13_v3	2781622	2781695	+	74	0	0	0	0
PF3D7_1337700	Pf3D7_13_v3	1525562	1527814	+	2253	31	61	25	20
PF3D7_1018200	Pf3D7_10_v3	721734	728331	-	6598	169	111	140	139
PF3D7_0831200	Pf3D7_08_v3	1333288	1336299	+	3012	65	64	158	238
PF3D7_0517900	Pf3D7_05_v3	747795	749677	-	1883	243	280	322	363
PF3D7_0732000	Pf3D7_07_v3	1385635	1386626	+	992	0	2	5	7
PF3D7_0207300	Pf3D7_02_v3	290168	292703	-	2536	4	25	8	9
PF3D7_0934400	Pf3D7_09_v3	1349790	1350392	+	603	288	410	293	285
PF3D7_0611800	Pf3D7_06_v3	490858	501140	-	10283	362	287	343	482
PF3D7_0304600	Pf3D7_03_v3	221323	222516	-	1194	37	31	134	185
PF3D7_0201500	Pf3D7_02_v3	73441	74396	-	956	0	0	0	0
PF3D7_1403400	Pf3D7_14_v3	125986	129877	+	3892	137	102	44	68
PF3D7_1305800	Pf3D7_13_v3	278294	279133	+	840	0	2	0	0
PF3D7_1444500	Pf3D7_14_v3	1833782	1838598	-	4817	85	45	100	170
PF3D7_1138100	Pf3D7_11_v3	1497134	1497514	+	381	28	32	17	33
PF3D7_1303400	Pf3D7_13_v3	165013	168081	-	3069	308	260	345	453
PF3D7_1012300	Pf3D7_10_v3	472546	473386	-	841	289	366	289	272
PF3D7_0821400	Pf3D7_08_v3	965822	966657	+	836	274	301	261	244
PF3D7_1457100	Pf3D7_14_v3	2340784	2343027	+	2244	88	82	188	264
PF3D7_0205600	Pf3D7_02_v3	228025	229932	+	1908	82	96	157	168
PF3D7_1447600	Pf3D7_14_v3	1942151	1942963	-	813	4	6	3	4
PF3D7_1435400	Pf3D7_14_v3	1433738	1434310	-	573	214	269	142	139
PF3D7_1340300	Pf3D7_13_v3	1607323	1610190	+	2868	240	208	325	447
PF3D7_1244000	Pf3D7_12_v3	1842399	1845651	-	3253	210	238	327	362
PF3D7_0516300	Pf3D7_05_v3	678910	680955	+	2046	91	109	68	67
PF3D7_0609300	Pf3D7_06_v3	396242	399289	+	3048	17	17	43	44
PF3D7_0212600	Pf3D7_02_v3	522931	523999	+	1069	49	85	251	281
PF3D7_1419700	Pf3D7_14_v3	820068	821597	+	1530	459	552	533	516
PF3D7_1139400	Pf3D7_11_v3	1569604	1573189	+	3586	0	0	0	0
PF3D7_0529000	Pf3D7_05_v3	1186787	1188946	-	2160	503	630	516	629
PF3D7_0408100	Pf3D7_04_v3	397328	400693	+	3366	22	25	34	24
PF3D7_0514300	Pf3D7_05_v3	600047	603433	+	3387	101	75	129	149
PF3D7_1019200	Pf3D7_10_v3	773531	774490	+	960	1	8	1	4
PF3D7_1252400	Pf3D7_12_v3	2136053	2144874	+	8822	12	6	62	105
PF3D7_1465100	Pf3D7_14_v3	2637566	2640169	+	2604	50	50	28	51
PF3D7_0322500	Pf3D7_03_v3	945537	946751	-	1215	51	38	39	48
PF3D7_0714200	Pf3D7_07_v3	650834	654919	+	4086	91	65	101	135
PF3D7_0111800	Pf3D7_01_v3	446026	448849	+	2824	246	273	328	342
PF3D7_1430100	Pf3D7_14_v3	1184910	1187042	+	2133	187	284	158	160
PF3D7_1330900	Pf3D7_13_v3	1294943	1295022	+	80	0	0	0	0
PF3D7_0212300	Pf3D7_02_v3	492616	494306	+	1691	864	568	575	663
PF3D7_0605700	Pf3D7_06_v3	236397	237251	+	855	2	2	21	21
PF3D7_1478600	Pf3D7_14_v3	3232639	3236535	+	3897	27	7	136	187
PF3D7_1462700	Pf3D7_14_v3	2553714	2555104	-	1391	650	797	1111	1137
PF3D7_1402200	Pf3D7_14_v3	84735	85301	+	567	337	468	243	235
PF3D7_1341100	Pf3D7_13_v3	1632602	1632709	-	108	2	1	1	2
PF3D7_0529900	Pf3D7_05_v3	1220777	1221992	-	1216	311	462	375	387
PF3D7_1410600	Pf3D7_14_v3	427191	428588	+	1398	2390	3215	2082	2167
PF3D7_1105300	Pf3D7_11_v3	231847	234238	-	2392	82	91	73	104
PF3D7_1436800	Pf3D7_14_v3	1498758	1499492	-	735	9	9	6	7
PF3D7_0401900	Pf3D7_04_v3	108380	111295	-	2916	0	0	7	6
PF3D7_0311200	Pf3D7_03_v3	474788	479086	+	4299	59	68	117	145
PF3D7_1208900	Pf3D7_12_v3	415404	419732	+	4329	1160	1201	1076	1212
PF3D7_1338700	Pf3D7_13_v3	1561255	1563123	-	1869	391	509	479	559
PF3D7_API06600	Pf3D7_API_v3	31327	31401	+	75	0	0	0	0
PF3D7_0703600	Pf3D7_07_v3	144019	145953	+	1935	254	273	205	236
PF3D7_1251100	Pf3D7_12_v3	2089484	2090220	+	737	86	107	174	181
PF3D7_0405900	Pf3D7_04_v3	316540	319178	-	2639	131	243	176	218
PF3D7_1416000	Pf3D7_14_v3	643914	644989	+	1076	3	10	2	2
PF3D7_1358800	Pf3D7_13_v3	2331074	2331529	+	456	1511	1627	973	1048
PF3D7_0912900	Pf3D7_09_v3	567283	568640	+	1358	629	735	458	447
PF3D7_0722400	Pf3D7_07_v3	954784	956343	+	1560	960	761	568	613
PF3D7_0114200	Pf3D7_01_v3	550576	551713	-	1138	37	17	32	40
PF3D7_0708100	Pf3D7_07_v3	372897	373106	-	210	87	120	144	160
PF3D7_0701700	Pf3D7_07_v3	72477	73325	-	849	0	0	0	0
PF3D7_1311500	Pf3D7_13_v3	489927	491609	-	1683	982	1238	1203	1109
PF3D7_1366500	Pf3D7_13_v3	2661573	2662022	+	450	651	740	352	340
PF3D7_0305800	Pf3D7_03_v3	281916	285260	+	3345	6	6	4	9
PF3D7_0102500	Pf3D7_01_v3	110750	115799	-	5050	26	21	254	331
PF3D7_1450600	Pf3D7_14_v3	2075586	2077349	-	1764	44	48	56	58
PF3D7_0206600	Pf3D7_02_v3	270078	270619	-	542	17	12	17	18
PF3D7_1106200	Pf3D7_11_v3	260867	263331	+	2465	82	96	113	89
PF3D7_1479600	Pf3D7_14_v3	3272578	3273848	+	1271	0	0	0	0
PF3D7_0201700	Pf3D7_02_v3	81291	84165	-	2875	0	0	0	0
PF3D7_0936700	Pf3D7_09_v3	1454422	1455720	+	1299	0	0	0	0
PF3D7_0407100	Pf3D7_04_v3	362301	363442	+	1142	63	54	36	31
PF3D7_1412600	Pf3D7_14_v3	509686	511176	-	1491	74	47	32	51
PF3D7_0526000	Pf3D7_05_v3	1075913	1078333	-	2421	69	41	51	64
PF3D7_1331700	Pf3D7_13_v3	1319089	1321845	-	2757	389	379	528	604
PF3D7_1134200	Pf3D7_11_v3	1326747	1332164	+	5418	89	55	93	122
PF3D7_0205100	Pf3D7_02_v3	214838	217348	-	2511	23	33	35	41
PF3D7_0601800	Pf3D7_06_v3	74263	74413	-	151	1	0	1	0
PF3D7_0420500	Pf3D7_04_v3	930404	931608	-	1205	24	51	4	10
PF3D7_API03100	Pf3D7_API_v3	9873	9944	-	72	0	0	0	0
PF3D7_1305000	Pf3D7_13_v3	247312	251751	+	4440	160	143	142	162
PF3D7_1202300	Pf3D7_12_v3	119402	141499	+	22098	31	33	24	30
PF3D7_0803200	Pf3D7_08_v3	204241	206661	-	2421	189	254	232	281
PF3D7_0811700	Pf3D7_08_v3	589821	593489	+	3669	8	9	4	2
PF3D7_0724000	Pf3D7_07_v3	1006335	1012145	+	5811	68	57	37	49
PF3D7_1137600	Pf3D7_11_v3	1474667	1476838	-	2172	6	3	0	9
PF3D7_0907700	Pf3D7_09_v3	364069	364908	-	840	419	436	322	414
PF3D7_1111900	Pf3D7_11_v3	457936	459197	+	1262	57	57	50	57
PF3D7_1321300	Pf3D7_13_v3	876221	886264	-	10044	50	42	66	67
PF3D7_0609800	Pf3D7_06_v3	421157	422622	-	1466	86	132	121	138
PF3D7_1130800	Pf3D7_11_v3	1187604	1189562	+	1959	12	12	6	1
PF3D7_0100800	Pf3D7_01_v3	59772	61003	+	1232	0	0	0	0
PF3D7_0624000	Pf3D7_06_v3	981066	982547	+	1482	2312	2448	2266	2338
PF3D7_0523500	Pf3D7_05_v3	976690	977815	-	1126	24	51	10	12
PF3D7_1476500	Pf3D7_14_v3	3147490	3148584	+	1095	6	8	23	27
PF3D7_0209000	Pf3D7_02_v3	370438	379845	+	9408	1	10	5	11
PF3D7_1127400	Pf3D7_11_v3	1065785	1066569	+	785	60	77	59	53
PF3D7_0931600	Pf3D7_09_v3	1268277	1269415	+	1139	0	2	0	0
PF3D7_1331400	Pf3D7_13_v3	1310771	1312216	+	1446	20	128	41	34
PF3D7_0628000	Pf3D7_06_v3	1121690	1122211	+	522	78	101	24	36
PF3D7_1443000	Pf3D7_14_v3	1764316	1768122	-	3807	28	25	24	27
PF3D7_0932200	Pf3D7_09_v3	1287008	1288372	+	1365	776	1028	805	775
PF3D7_1402600	Pf3D7_14_v3	92792	92874	-	83	0	0	0	0
PF3D7_1103700	Pf3D7_11_v3	160115	160852	+	738	346	369	233	253
PF3D7_1463000	Pf3D7_14_v3	2565357	2566283	-	927	35	47	39	39
PF3D7_0606800	Pf3D7_06_v3	288377	289276	-	900	315	450	437	518
PF3D7_1356700	Pf3D7_13_v3	2245189	2246512	+	1324	15	26	48	55
PF3D7_1433000	Pf3D7_14_v3	1298639	1298977	-	339	58	91	38	43
PF3D7_0935900	Pf3D7_09_v3	1420483	1422807	-	2325	0	0	0	0
PF3D7_0919100	Pf3D7_09_v3	786156	788212	+	2057	563	642	743	853
PF3D7_1229400	Pf3D7_12_v3	1208912	1209542	+	631	2590	2544	1273	1301
PF3D7_0219300	Pf3D7_02_v3	773335	773754	-	420	112	147	31	37
PF3D7_0419800	Pf3D7_04_v3	874811	875521	-	711	178	272	140	124
PF3D7_0624200	Pf3D7_06_v3	985047	986870	-	1824	250	258	266	278
PF3D7_0829200	Pf3D7_08_v3	1254558	1255376	+	819	165	154	226	273
PF3D7_1243700	Pf3D7_12_v3	1829660	1831057	+	1398	52	72	116	130
PF3D7_0202900	Pf3D7_02_v3	138927	141192	+	2266	66	68	51	43
PF3D7_0930800	Pf3D7_09_v3	1225556	1239575	+	14020	66	55	62	74
PF3D7_0729300	Pf3D7_07_v3	1248837	1251503	-	2667	182	155	196	217
PF3D7_1014400	Pf3D7_10_v3	574129	575103	+	975	180	204	111	130
PF3D7_0403600	Pf3D7_04_v3	197846	201208	-	3363	125	163	211	233
PF3D7_0815800	Pf3D7_08_v3	735680	741181	-	5502	205	170	295	360
PF3D7_1102300	Pf3D7_11_v3	110027	111429	-	1403	2	1	51	43
PF3D7_0623700	Pf3D7_06_v3	959132	962545	-	3414	116	163	62	87
PF3D7_0111200	Pf3D7_01_v3	430152	430858	-	707	30	52	35	37
PF3D7_0309400	Pf3D7_03_v3	401458	401576	-	119	0	0	0	0
PF3D7_0828200	Pf3D7_08_v3	1216271	1220716	+	4446	275	270	259	287
PF3D7_0728200	Pf3D7_07_v3	1211657	1213517	+	1861	53	57	37	29
PF3D7_1319900	Pf3D7_13_v3	822078	826547	-	4470	38	59	20	22
PF3D7_1146000	Pf3D7_11_v3	1821032	1822969	-	1938	73	86	270	307
PF3D7_1467900	Pf3D7_14_v3	2771101	2776308	+	5208	190	155	306	404
PF3D7_1239200	Pf3D7_12_v3	1634695	1642428	+	7734	919	605	732	1012
PF3D7_0500800	Pf3D7_05_v3	43327	47761	-	4435	2060	1742	3095	3546
PF3D7_1102100	Pf3D7_11_v3	104300	104852	+	553	0	0	0	0
PF3D7_0525600	Pf3D7_05_v3	1066526	1067712	-	1187	148	160	119	118
PF3D7_1304800	Pf3D7_13_v3	243655	243772	-	118	12	23	7	6
PF3D7_0629700	Pf3D7_06_v3	1221941	1242922	+	20982	433	322	687	865
PF3D7_0101200	Pf3D7_01_v3	71624	72426	+	803	0	0	0	0
PF3D7_1122200	Pf3D7_11_v3	842991	845547	-	2557	79	52	94	108
PF3D7_0106900	Pf3D7_01_v3	290386	292590	+	2205	130	150	101	132
PF3D7_1318300	Pf3D7_13_v3	753910	759432	+	5523	10	15	28	43
PF3D7_1148600	Pf3D7_11_v3	1925995	1928144	+	2150	0	0	0	1
PF3D7_0310200	Pf3D7_03_v3	427290	440942	+	13653	325	186	336	410
